OrderID,CustomerID,ProductName,Brand,Raw_Weight,Country,OrderDate,UnitPrice
REC-505283,11007,Dark Chocolate ,Marks & Spencer,137.5,Gb,2025-10-30,3.88
REC-405146,5025,Peanuts Roasted Salted,Alesto,250.0,Belgium,2025-02-08,21.93
REC-419555,14119,Roudor,St Michel,150.0,France,2024-03-31,1.02
REC-885496,9271,Tartined Craquantes Châtaigne,Jardin Bio,150.0,France,2025-02-10,5.7
REC-749206,14466,Kitkat,Nestlé,365.0,Morocco,2024-04-28,18.26
REC-432435,12770,Crunchy,Be,34.0,Morocco,2025-09-12,8.15
REC-503925,8359,Chips Recette Paysanne Nature,Lays,155.0,France,2025-03-18,17.38
REC-109081,9704,Ready Salted Crisps,Walkers,141.0,United Kingdom,2026-01-11,2.11
REC-801714,12355,Fine Milled Oatcakes,Nairn'S,48250.0,United Kingdom,2024-08-29,9.84
REC-789642,14617,Prince Multicéréales Goût Chocolat Au Blé Complet,-,29315.0,France,2025-09-24,7.03
REC-501122,8459,Nutella Biscuits Fergulf,Ferrero,166.0,France,2025-10-28,2.76
REC-425316,8036,Pringles Paprika,-,40.0,Franța,2025-09-25,20.8
REC-673861,8907,Chocolate For Change Single Origin Cocoa Dark Chocolate,Coop,100.0,United Kingdom,2024-04-26,4.85
REC-923949,14607, Dark Chocolate,Sainsbury'S,150.0,Gb,2025-04-14,2.71
REC-975360,8850,Pain Au Lait Bio X G,La Boulangère,420.0,France,2026-01-26,5.26
REC-171363,11285,Hohos,-,180.0,Morocco,2024-09-26,23.3
REC-610460,8398,Protein Salted Caramel Nut,-,40.0,France,2024-11-08,7.75
REC-403782,7698,Lu Grany Pommes,Lu,1256.0,France,2026-01-24,24.67
REC-777889,11571,PimS Framboise,Lu,150.0,Belgium,2024-12-31,5.69
REC-378766,14247,Galleta Ligera Sin Sal Y Sin Azúcar,Gullón,80.0,France,2025-02-13,12.68
REC-327239,13402,Paahdettu Maapähkinä,Alesto,200.0,France,2024-06-30,3.51
REC-326397,9991,Chocolat Noir Équateur Intense Et Floral,Ethiquable,100.0,France,2025-10-27,16.41
REC-690278,14683,Chocolate Negro Cacao,Hacendado,100.0,Spain,2024-12-07,3.83
REC-102120,7648,Milk Chocolate,Fin Carré,100.0,Bulgaria,2024-09-16,6.92
REC-688832,10581,Dunkle Schokolade Mit Ganzen Haselnüssen,Fin Carré,100.0,Belgium,2025-05-31,22.64
REC-291490,12382,Biscuits Fourrés Aux Framboises,-,175.0,France,2025-12-15,19.27
REC-740623,7606,MMS Peanut,Mars Wrigley,330.0,Belgium,2025-03-31,21.82
REC-110119,5506,Cake Chock,Milka,150.0,奥地利,2025-08-31,12.68
REC-247388,9226,Oregano Crostini Italian Bread Bites,Crosta & Mollica,150.0,France,2024-09-14,16.31
REC-118961,6135,Oat Biscuits,-,200.0,New Zealand,2024-12-30,3.01
REC-348747,6106,Excellence À La Pointe De Fleur De Sel Noir,Lindt,100.0,Belgium,2025-04-20,12.48
REC-451588,6932,Moelleux Chocolat Noix,-,138.0,France,2024-02-22,9.18
REC-674481,8863,Berry Delight,Nakd,127.5,United Kingdom,2025-01-03,12.51
REC-933861,6676,Ovomaltine Crunchy,Ovo Maltine,360.0,Belgium,2024-10-16,12.83
REC-985358,10037,Chocolat Bio Noir ,Côte D'Or,90.0,Belgium,2025-06-10,12.68
REC-447978,8413,Crunchy Cereal Bars Made With Whole Grain Rolled Oats And Honey,Nature Valley,420.0,France,2025-12-10,9.55
REC-167533,14678,Sweeties Mini,Aiguebelle,100.0,Morocco,2025-11-04,16.49
REC-783284,10364,Cookies Chocolate Chip,Sondey,225.0,France,2025-02-12,2.55
REC-895560,14747,,Wasa,270.0,Italy,2024-07-30,12.58
REC-159182,10578,Love Corn Sea Salt,-,115.0,Gb,2024-07-15,20.17
REC-228067,9824,,Florbú,340.0,Marruecos,2024-02-05,12.58
REC-312884,6758,Digestive ,Hacendado,400.0,Spain,2025-09-04,9.92
REC-750594,12775,,-,180.0,Morocco,2025-09-14,12.58
REC-417952,12417,Genova Double Creme,-,38.0,Morocco,2025-05-09,4.13
REC-867395,10685,Madagascar Dark Chocolate Tummasuklaa,Preferred Selection,100.0,Czech Republic,2024-07-03,9.37
REC-597548,12785,Mini Bn Chocolat,Bn,175535.0,Belgium,2025-04-24,12.69
REC-154012,12482,Biscuit Fondant Choco 🍫Noir Sans Sucres Ajoutés,Gerblé,126.0,France,2025-06-23,11.73
REC-245493,8880, Baguettes Viennoises G,La Boulangère,340.0,France,2024-07-04,7.65
REC-550722,5410,Véritable Petit Écolier Pocket Chocolat Au Lait,Lu,2501025.0,France,2025-12-15,15.04
REC-405850,13531,Shortbread Fingers,Paterson'S,20300.0,Spain,2025-11-29,11.55
REC-191215,10051,سيرجيو صغيرة,-,180.0,Morocco,2025-10-12,12.68
REC-758625,11017,Cioccolato Fondente,Fin Carre,200.0,Italy,2024-10-28,5.48
REC-633365,5484,Chips Sel De Mer Et Poivre Noir,Tyrrell'S,150.0,France,2025-06-04,15.97
REC-613708,9966,Nestlé Dessert Noir G,-,205.0,France,2024-12-15,3.54
REC-793167,6407,Corn Thins Original,Real Foods,150.0,Australia,2025-07-21,2.0
REC-914211,14067,Marmite Crunch,Graze,100.0,France,2024-07-27,22.51
REC-815843,9336,Chipotle Lime,Manomasa,140.0,Gb,2024-11-15,3.67
REC-508584,11539,High Fibre Cream Crackers,Jacob'S,200.0,Royaume Uni,2024-10-25,12.73
REC-236097,12806,The Original Cracker,Ritz Bakery,200.0,United Kingdom,2025-12-22,16.67
REC-537240,7407,Müsli Oat Biscuits,Emco,60.0,France,2025-11-25,12.68
REC-346552,9023,Ginger Cocoa Bar,Green & Black'S,90.0,Spain,2024-04-27,12.68
REC-787632,11920,Barbecue Lentil Chips,Proper,85.0,United Kingdom,2024-11-23,4.69
REC-473925,7936,Lu Grany Chocolate Cereals Bar X G Oz,Lu,125.0,France,2025-06-16,14.74
REC-477514,11188,Kinder Riegel Einzelpackung,Ferrero Group,100.0,Belgium,2025-05-08,6.36
REC-105082,6224,Melloeux Fruit Rouges,-,180.0,Belgium,2024-12-16,5.46
REC-528664,10267,Just Snax Tortilla Chips,Sainsbury'S Basics,200.0,United Kingdom,2026-01-26,11.85
REC-887059,7787,Hazelnut Pecan Maple Oat Bars,Deliciously Ella,350.0,United Kingdom,2024-08-23,10.4
REC-756881,6573,Bonne Maman Quatre Quarts G Oz,Bonne Maman,500.0,France,2024-06-14,5.56
REC-436222,12499,Chips Saveur Sel Vinaigre,-,125.0,Croatie,2025-08-07,19.51
REC-910883,10674,Mignonnette Noir De Noir,Côte D'Or,180.0,Belgium,2025-03-25,14.93
REC-594096,13112,La Paille DOr Aux Framboises,Lu,170.0,France,2024-03-09,22.58
REC-953953,13647,Choco Wafer,Milka,180630.0,Belgium,2025-04-06,16.73
REC-162742,12477,Musli Oat Biscuits Blueberry,Emco,606.0,France,2024-11-07,17.9
REC-404794,8005,Lightly Salted Potato Chips,Kettle,25.0,Gb,2025-06-21,4.21
REC-411911,6538,Palmito LOriginal,Lu,1002.0,Belgium,2025-06-03,12.68
REC-709714,9026,Curly Cacahuète LOriginal,-,160.0,Canada,2025-08-21,4.98
REC-142011,11614,Salt And Vinegar Flavour Potato Crisps,Walkers,25.0,United Kingdom,2026-01-15,17.12
REC-224018,7160,Belvita Original Biscuits Petit Déjeuner Miel Pépites De Chocolat,Belvita,250.0,France,2024-05-30,13.35
REC-450859,14600,Chocolat Noir Bio ,Côte D'Or,90.0,Belgium,2025-05-14,10.2
REC-899654,7650,Chips Sea Salt Cider Vinegar,Tyrrels,150.0,France,2024-12-01,19.93
REC-637476,10477,Ready Salted Crisps,Tesco Finest,150.0,United Kingdom,2024-07-06,16.99
REC-940651,10035,All Butter Shortbread Fingers,Tesco,210.0,Gb,2024-12-02,10.44
REC-550308,7241,Petites Madeleines,St Michel,157.0,France,2025-01-22,16.06
REC-164799,13400,The Original Speculoos,Lotus,225.0,France,2024-06-24,19.8
REC-269908,12654,Dark Chocolate,Moser Roth,25.0,Gb,2024-06-27,5.52
REC-904498,6405,Milk Single Origin Chocolate,Waitrose,100.0,United Kingdom,2024-07-23,4.62
REC-633035,10082,,Excelo,36.0,Morocco,2025-11-05,12.58
REC-704624,11348,Snack Poppé TH,Too Goodfrance,85.0,Frankrijk,2024-02-23,22.83
REC-117145,6566,Crackerbread,Ryvita,2005.0,France,2025-06-17,8.07
REC-526147,6216,Chocolate Negro Cacao,Hacendado,200.0,Spain,2025-10-02,16.56
REC-528594,13701,Carres Graines Pepites De Chocolat,Lidl,140.0,Frankrijk,2025-01-06,15.23
REC-559831,13836,Sucre Pure Via Specialpatisserie,-,180.0,France,2024-04-03,4.82
REC-646271,10486,Chips De Lentilles Saveur Oignons Caramélisés,Vico,85.0,France,2024-09-07,7.75
REC-323617,8422,Excellence Noir Caramel À La Pointe De Sel,Lindt,100.0,France,2025-07-22,3.72
REC-330558,11609,Kinder Pinguin,Kinder,240.0,France,2025-06-17,22.65
REC-243290,5811,Gerblé Cacao Céréales,Gerblé,160.0,France,2025-01-07,17.72
REC-884233,14107,Crakes Choc,Excelo,36.0,Morocco,2024-06-03,23.59
REC-441343,9558,Petit Déjeuner Fruits Rouges,Gerblé,180.0,France,2025-03-19,12.68
REC-386153,8164,Chocolat Tentation Noir Gourmand Amandes,Aiguebelle,100.0,France,2024-09-30,12.82
REC-561962,10725,Noir Amandes Entières,Côte D'Or,180.0,France,2024-06-11,10.09
REC-684507,7706,Milk Caramel Sea Salt Chocolate,Tony'S Chocolonely,180.0,United Kingdom,2024-09-22,12.68
REC-724820,12941,Raffaello Confetteria Kokos Mandelcreme,Ferrero,90.0,Bulgaria,2025-09-21,24.36
REC-449605,10319,Chocolate Chip Oat Biscuit Breaks,Nairn'S,160.0,Czech Republic,2025-02-17,19.59
REC-949874,10721,Milk Chocolate Nut,Fin Carre,100.0,Bulgaria,2025-09-20,18.32
REC-859685,8583,Lindt Excellence Dark Orange Intense,Lindt,100.0,ประเทศออสเตรีย,2024-03-05,17.95
REC-522487,6246,TyrrellS Sweet Chilli Red Pepper,Tyrrell'S,150.0,France,2024-05-13,12.68
REC-157991,9251,Brioche Tranchée Nature Ss Additif,Harrys,680.0,France,2026-01-30,18.51
REC-441880,13367,Pringles,Pringles,175.0,Frankrijk,2025-04-23,14.67
REC-220764,12019,Tortilla Chips,Tesco,200.0,Isle Of Man,2024-07-24,23.48
REC-315928,9950,Mints,J.D. Gross,125.0,Germany,2024-06-21,4.56
REC-401196,13993,Pains Au Chocolat,Pasquier,480.0,France,2025-06-04,13.16
REC-274859,11967,Chèvre Piment DEspelette,Bret'S,125.0,France,2024-07-22,3.98
REC-487510,11203,Raffaello,Ferrero,230.0,Austria,2024-08-25,5.63
REC-259397,12550,Mature Cheddar Chive,Tyrell'S,180.0,France,2025-10-16,24.99
REC-289254,13814,Raw Fruit Nut Bar,Nakd,35.0,Royaume Uni,2025-11-07,22.45
REC-758050,13025,Oven Baked Sweet Potato Fries,Strong Roots,180.0,France,2024-04-24,13.78
REC-830455,7199,Nestlé Dessert Absolu G,Nestlé,170.0,France,2025-11-24,2.61
REC-675513,12219,Tosta Rica,Cuétara,570.0,France,2025-05-17,3.4
REC-894378,9551,Crunchy Canadian Maple Syrup,Nature Valley,210.0,France,2025-11-30,15.06
REC-712691,12721,Bio Crackers,Lidl,200.0,Frankrijk,2025-01-22,22.68
REC-741000,9144,Mcvities Rich Tea Biscuits,Mcvitie'S,300.0,United Kingdom,2024-03-01,22.32
REC-253952,13821,Baiocchi Nocciola Snack Mb,Barilla,336.0,France,2024-03-29,3.79
REC-905681,7343,,Snack Day,370.0,Österreich,2025-11-21,12.58
REC-560612,12280,Intense Dark Chocolate Cocoa Solids,Marks & Spencer,100.0,France,2025-05-19,5.02
REC-377992,13367,Tartines Craquantes MultiCéréales,Céréal Bio,145.0,France,2024-11-23,19.21
REC-766839,11640,Chocolat Au Lait Feuilleté Caramel,Poulain,95.0,France,2024-11-14,5.33
REC-400914,6909,Chocolate Negro Azúcares Añadidos Cacao,-,100.0,Spain,2024-12-14,2.21
REC-952850,14781,Chips De Sarrasin Au Sel De Guerande,Brets,120.0,France,2024-03-09,18.89
REC-698801,10404,Bn Strawberry Cookies G Oz,Bn,285.0,Belgium,2024-06-12,6.24
REC-555333,10657,Baked Sea Salt,Walkers,622.0,United Kingdom,2024-10-09,20.35
REC-692545,13969,Salt And Vinegar Flavour Rice And Corn Cakes,-,117.0,United Kingdom,2025-11-11,15.91
REC-817214,6912,Bonbon À La Sève De Pin,-,180.0,Belgium,2024-07-18,20.13
REC-786321,14062,La Barquette Chocolat,Lu,200.0,France,2024-10-18,4.25
REC-460626,8289,Création Rocher Noir,Lindt,100.0,France,2025-05-29,5.35
REC-224080,10303,Scottish Rough Oatcakes,Savour Bakes,250.0,United Kingdom,2025-04-04,22.63
REC-155289,10861,Itri Choco,-,32.0,Morocco,2025-03-10,12.68
REC-757953,10560, Pains Au Lait Frais Sans Sucres Ajoutés G,La Boulangère,350.0,France,2025-06-10,16.21
REC-115392,13265,Pomme De Terre Nature,-,155.0,Fr,2025-09-17,14.11
REC-892352,7611,All Butter Shortbread Fingers,Tower Gate,210.0,Czech Republic,2025-08-31,22.34
REC-494805,13387,Curly Cacahuete,Curly,100.0,France,2025-03-10,3.36
REC-700666,5519,MMS Cacahuètes Pack Familial,M&M'S,550.0,France,2024-08-02,1.56
REC-251272,10523,Nestlé Dessert Corsé G,Nestlé,205.0,France,2024-05-12,21.77
REC-315153,11263,Crunchy Avoine Fruits Rouge X G,-,210.0,France,2025-02-15,12.68
REC-483324,12448,Digestive Zero Sin Azúcares,Gullón,400.0,Andorra,2026-01-06,12.54
REC-212204,12863,Hazelnut Butter Dark Chocolate,Hu,60.0,Spain,2024-09-07,12.32
REC-540997,9547,Chips Nature,Lay'S,135.0,Fr,2025-06-15,10.28
REC-159098,5660,Brioche Tranchée,Maître Jean Pierre,500.0,France,2025-01-25,12.35
REC-154990,7787,Framboise Intense,Lindt,100.0,Australien,2024-10-12,12.68
REC-205019,10957,Petits Coeurs Chocolat,Kraft Foods,125.0,France,2025-01-16,12.68
REC-448241,10128,Le Sablé Pur Beurre,-,12528.0,France,2024-06-30,4.96
REC-402691,13147,Schokobons,Kinder,200.0,Austria,2025-05-26,21.0
REC-501265,13534,María Dorada ,Hacendado,4002200.0,Portugal,2025-06-01,7.0
REC-132229,9786,Belvita Original Petit Déjeuner Pépites De Chocolat,Lu,300.0,Belgium,2025-10-12,17.3
REC-482175,13507,Biscuits Nappés De Chocolat Noir,-,180.0,France,2024-04-30,15.8
REC-693525,12459,Walkers Ready Salted Crisps Pk,Walkers,150.0,United Kingdom,2025-12-21,12.68
REC-928352,7317,Berry Delight Bars,Nakd,1404.0,Belgium,2024-09-22,14.31
REC-771515,9509,PomBear Potato Snacks,Kp Snacks,13.0,United Kingdom,2025-03-07,23.09
REC-299670,11373,Aiguebelle Mini Chocolate,Aiguebelle,100.0,France,2025-06-29,15.64
REC-503591,5684,Organic Sesame Biscuits,Biscuiterie De L'Abbaye,170.0,France,2025-12-30,14.5
REC-183457,12235,Excellence Lait Extra Fondant,Lindt,100.0,France,2024-09-09,12.68
REC-620581,14477,Fourré Cacao Sans Sucres,Gerblé,185.0,France,2025-05-06,11.91
REC-734098,13212,Kinder Maxi,Ferrero,2311121.0,Belgium,2024-07-26,1.25
REC-241923,10558,Lentil Chips Sea Salt Flavour,Eat Real,113.0,United Kingdom,2025-02-05,18.33
REC-885440,14660,Vegetable Chips,Deluxe,100.0,Czech Republic,2024-07-06,3.74
REC-647623,11437,Bono,-,180.0,Morocco,2024-09-25,4.12
REC-113143,6277,Eyoo Choc,Excelo,36.0,Morocco,2024-02-09,20.01
REC-656966,11976,Tobigo,-,180.0,Morocco,2025-10-01,21.5
REC-693147,7455,Mon Cherie,-,315.0,Austria,2024-07-21,19.59
REC-213879,14019,Top Original,-,56.0,Morocco,2024-02-16,5.19
REC-532547,8179,Chips Saveur Poulet Braisé,-,125.0,France,2024-06-05,8.46
REC-273703,12815,Petit Déjeuner Chocolat,Belvita,600.0,Belgium,2024-07-29,21.43
REC-875617,7677,The Golden Experience,Ferrero Rocher,90.0,France,2024-06-09,11.54
REC-945353,9689,Biscuits Nutella BReady X Gaufrettes Fourrées,Ferrero,330.0,France,2025-08-17,20.81
REC-628376,12803,Delichoc Milk Chocolate Cookies,Delacre Y,150.0,France,2024-02-24,20.19
REC-573722,9580,Breaksta,Tiffany,13.0,Qatar,2025-05-24,12.68
REC-721254,13262,Cherry Bakewell Oat Boosts,Graze,100.0,Gb,2024-11-25,23.98
REC-669569,8846,Cream Crackers,-,300.0,United Kingdom,2025-10-06,20.16
REC-554210,8738,,Snickers,50.0,Morocco,2024-08-31,12.58
REC-332005,5142,SchokoBons,Kinder,225.0,France,2025-04-07,21.09
REC-661603,7838,Chocolate Extrafino Noir Azúcares Añadidos,Trapa,80.0,Spain,2025-11-08,24.18
REC-152568,11040,Harrys Brioche Tranchee Pepites De Chocolat Sans Additif G,Harry'S,485.0,France,2026-01-30,15.38
REC-283969,11603,Biscuit Chocolat Céréales,Gerlinea,200.0,France,2024-08-16,11.86
REC-623742,10968,LOriginal Noir,Côte D'Or,200.0,France,2025-06-19,11.51
REC-182020,11664,Prince Goût Tout Choco Au Blé Complet,Lu,300.0,France,2025-10-04,23.8
REC-734828,14472,Sticks Bretzels DAlsace LOriginal,Dr. Oetker,300.0,France,2025-09-07,23.79
REC-614213,7642,Lightly Salted Tortilla,Lidl,200.0,France,2026-01-10,23.11
REC-227715,14036,Biscuits Abricot Pistache,Gerblé,160.0,France,2024-06-16,21.09
REC-890176,14282,British Ribeye Steak,Tesco Finest,300.0,Gb,2025-04-04,12.68
REC-350428,7250,Protein Peanut Butter Bar,N?Kd,45.0,France,2025-02-12,15.8
REC-676463,10522,Ugandan Dark Chocolate,Sainsburys,100.0,United Kingdom,2025-03-09,18.4
REC-561676,13637,G Dragibus Soft Haribo,Haribo,300.0,France,2024-09-26,20.05
REC-618587,8935,Dairy Milk,Cadbury,128.5,United Kingdom,2024-02-05,9.44
REC-310475,8391,Chilli And Lime Protein Nut Crunch,Graze,100.0,United Kingdom,2025-10-20,9.31
REC-560155,9783,Shortbread All Butter Fingers,Sainsbury'S,200.0,France,2025-12-18,8.94
REC-469529,8317,Chips Paysannes,Lay'S,150.0,France,2024-12-14,12.68
REC-101717,12856,Gâteau Marbré Au Chocolat,Bonne Maman,475.0,France,2026-01-03,12.68
REC-828599,6831,Pérou Grand Cru Amazonas Note De Fruits Rouges,Ethiquable,100.0,France,2025-07-14,20.08
REC-383499,10074,Melts Cheese,Carr'S,137.5,France,2024-11-24,22.58
REC-547341,14509,Cheetos Sticks Palitos,-,27.0,France,2024-10-10,12.9
REC-336478,6989,Napolitain Noir,Aiguebelle,100.0,France,2024-02-24,11.85
REC-852250,13816,Cracker Épeautre Et Graines,Maître Jean Pierre,200.0,France,2024-04-08,4.37
REC-934945,14644,Duo Fourré Goût Chocolat 🍫 Noisette 🥜,Belvita,525506253.0,Belgium,2025-06-03,15.56
REC-416538,8888,Le Moelleux,Ker Cadélac,500.0,France,2024-06-04,5.5
REC-105895,5408,Mini Mix,Gullón,350.0,Algeria,2024-08-15,16.08
REC-292499,13115,Galletas Desayuno Zero Sin Azúcares,Gullón,216.0,Bolivia,2024-09-03,12.68
REC-791744,11417,Gran Cereale Classico Fiocchi D Avena Farrone Orzo,Gran Cereale,500.0,Italia,2024-11-23,5.42
REC-629664,10466,Lightly Salted Potato Chips,Kettle,25.0,United Kingdom,2024-07-04,24.03
REC-816334,9833,Tartelettes Citron,Bonne Maman,1259.0,Belgium,2025-12-15,2.15
REC-582703,9474,Grany Noisettes Céréales,Lu,125.0,Belgium,2025-08-05,13.8
REC-718810,7528,Pringles Hot Spicy,Pringles,40.0,France,2025-04-03,8.98
REC-612639,12948,Nutella BReady,Ferrero,220.0,Austria,2025-11-29,1.09
REC-864840,8774,Chocolat Noir Pâtissier,Nestlé,205.0,Finland,2024-09-12,24.04
REC-368267,5524,Madeleines Aux Œufs De Poules Élevées En Plein Air,St Michel,600.0,France,2024-05-19,3.36
REC-375286,8001,Crackers Heudebert,Heudebert,250.0,France,2024-04-13,21.39
REC-547576,6207,Crunchy Nut Bars With Peanuts Chocolate,Eat Natural,345.0,Belgium,2024-10-07,14.26
REC-498844,6133,LOriginal Lait,-,200.0,Belgium,2024-12-18,5.4
REC-200491,5023,Monaco,-,180.0,Belgium,2025-07-08,4.5
REC-721496,12592,Gran Cereale Cioccolato,Gran Cereale,230.0,Italia,2024-12-14,8.07
REC-715073,14838,Doradas Al Horno Zero Sin Azúcares,Gullón,3302165.0,Portugal,2025-07-04,12.68
REC-985280,5564,Raw Fruit Nut Bars Salted Caramel,Nākd,435.0,United Kingdom,2025-05-14,15.6
REC-252231,6894,Madagascan Dark Chocolate,Extra Special,100.0,United Kingdom,2025-07-11,6.32
REC-137791,6601,Barres Protéinées Aux Chocolat Et Cranberries Sans Gluten,Nature Valley,440.0,Belgium,2025-01-03,6.96
REC-526840,12072, Pains Au Lait Au Levain,Marque Repère,35010.0,France,2025-03-08,2.57
REC-402960,13277,Cream Crackers Original,Jacob'S,200.0,France,2025-08-30,4.7
REC-420573,14732,Proper Corn Sea Salted Popcorn,Proper,70.0,Belgium,2025-03-04,21.58
REC-268750,10758,Peanut Butter Oat Bar,Deliciously Ella,50.0,France,2025-03-16,1.63
REC-260601,12016,Black Forest Cherry Dark Chocolate,Montezuma'S,90.0,France,2024-11-15,16.42
REC-835443,8459,Doritos Goût Nature,Doritos,160.0,France,2025-04-03,23.6
REC-517074,5722,Bretzels DAlsace Maxi,Dr. Oetker,200.0,France,2024-10-07,13.39
REC-858821,12039,Yoyos Strawberry Multipack X,Bear,520.0,France,2025-04-10,7.11
REC-146852,10645,Capri Vanille,Excelo,36.0,Morocco,2024-12-26,14.29
REC-798014,12127,Prince Goût Lait Choco Au Blé Compet,Lu,200.0,Canada,2025-03-20,24.28
REC-448688,6991,Chocup Milky,Excelo,36.0,France,2024-03-31,12.68
REC-209315,6477,Lindt Excellence Cocoa,Lindt,50.0,Österreich,2024-08-24,12.68
REC-559704,8805,Salt Vinegar Lentil Chips,-,85.0,United Kingdom,2024-06-01,19.13
REC-953626,5378,Fourrés Chocolat🍫,Jardin Bio,300.0,France,2024-11-03,1.91
REC-248915,8282,Fettuccine Alfrado,Trader Giotto'S,200.0,France,2024-08-07,23.79
REC-454710,7294,Petit Nesquik,Nestlé,660.0,Belgium,2025-12-05,21.84
REC-123934,14679,Crêpes Dentelle LAuthentique,-,125.0,France,2024-08-21,20.74
REC-538199,11573,Scottish Rough Oatcakes,Tesco,185.0,United Kingdom,2024-03-18,19.15
REC-896748,11080,Gaufre De Liège Perles De Sucre,Lotus,315.0,Belgium,2024-10-15,6.77
REC-801387,10403,LOriginal Noir,Côté D'Or,3003100.0,France,2024-10-07,16.31
REC-157258,12355,Apple Raisin Oat Bar,Deliciously Ella,50.0,France,2024-11-03,14.36
REC-210063,8108,Prince Petit Dej,Lu,300.0,Belgium,2025-01-04,20.57
REC-437082,8232,Arôme Vanille,-,200.0,France,2025-02-27,14.79
REC-841779,12779,Special K High Protein,-,112.0,Belgium,2025-12-12,1.4
REC-441261,7112,Pringles Cașcaval,Pringles,165.0,Hungary,2024-08-13,12.33
REC-873432,8125,Bournville Dark Chocolate Bar,Cadbury,180.0,France,2024-12-25,21.58
REC-113841,10648,Sweet Chilli Rice Crackers,The Snack Organisation,180.0,France,2026-02-01,20.37
REC-364828,8806,Chocolate Orange Milk,Terry'S,180.0,United Kingdom,2024-08-27,11.83
REC-530966,8152,Doo Wap Pépites Choco,Harrys,320.0,France,2024-08-21,19.06
REC-545232,10025,McvitieS Rich Tea The Light One Delights,Mcvitie'S,300.0,Gb,2025-05-30,20.02
REC-790841,11019,Lotus Biscoff Speculoos Fourré Crème Speculoos G,Lotus,150.0,Australia,2025-03-21,11.31
REC-995899,7738,Cake Fourré Saveur Fraise,-,6.0,France,2024-07-31,18.01
REC-764286,6219,Galettes Bretonnes Pur Beurre,-,2502125.0,France,2025-10-26,16.56
REC-135793,5182,Sticks Et Bretzels DAlsace,Dr. Oetker,137.0,France,2025-12-26,16.9
REC-455654,5649,Lindt Excellence Milk Chocolate G,Lindt,100.0,Australia,2024-02-20,15.11
REC-915893,9141,Moelleux Pépites De Chocolat,Gerblé,196.0,France,2025-07-14,19.43
REC-279494,5298,Madeleines Moelleuses Nature X Sachets De G,Ker Cadélac,500.0,France,2025-12-19,1.69
REC-906408,8594,G Vichy Menthe,Vichy,230.0,France,2025-02-20,12.68
REC-717570,8341,La Grande Galette ,St Michel,15033.0,France,2024-07-05,12.68
REC-605981,13347,Grany Moelleux Fruit Des Bois,Lu,1926.0,Belgium,2025-01-18,15.76
REC-965000,9706,Baked Pretzels Original Sea Salted,Penn State,175.0,France,2025-01-06,3.45
REC-289005,5062,PomBear Original Pk,Pom-Bear,613.0,United Kingdom,2024-05-22,7.25
REC-158100,13976,Chips Saveur Pesto Mozzarella,Brets,125.0,France,2025-12-24,13.4
REC-751061,10543,Rice Crackers Finement Salé Promotion,-,85.0,Belgium,2025-07-05,13.2
REC-371565,14283,Toast Brioché,Lu,150.0,Frankrijk,2024-02-21,12.68
REC-315652,10902,Bounty X,Mars,2285.0,Belgium,2024-07-16,17.33
REC-824782,5746,Bear Pure Fruit Yoyos Strawberry G,Bear,20.0,Tschechien,2024-08-28,9.97
REC-116038,10484,Walkers Supreme Prawn Cocktail,Walkers,25.0,United Kingdom,2025-02-27,21.02
