City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index,Location Category,Overall Score
Amsterdam,424.16,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,96,1,1.59,1.52,296.45,15.7,394.51,27.49,City Center,98.0
Amsterdam,602.25,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,97,1,2.18,1.4,196.51,10.41,237.33,16.54,Medium-Sized City,98.5
Amsterdam,1425.73,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,95,2,0.69,0.61,523.45,27.72,696.37,48.52,City Center,92.5
Amsterdam,737.23,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,97,3,1.53,1.25,356.88,18.9,462.82,32.25,City Center,98.5
Amsterdam,397.21,Weekday,Entire Home/Apt,False,False,3,False,1,0,9,91,1,6.38,2.45,70.86,3.75,87.79,6.12,Suburbs,90.5
Amsterdam,290.11,Weekday,Private Room,False,True,2,False,0,0,9,91,1,2.29,0.29,296.91,15.72,384.7,26.81,Medium-Sized City,90.5
Amsterdam,221.22,Weekday,Private Room,False,True,2,True,1,0,9,95,1,2.47,1.5,189.16,10.02,237.61,16.56,Medium-Sized City,92.5
Amsterdam,245.82,Weekday,Private Room,False,True,2,True,1,0,10,98,1,6.05,1.67,78.66,4.16,97.68,6.81,Suburbs,99.0
Amsterdam,196.61,Weekday,Private Room,False,True,2,False,1,0,8,87,1,10.45,0.33,43.91,2.32,54.66,3.81,Suburbs,83.5
Amsterdam,258.01,Weekday,Private Room,False,True,2,True,1,0,10,100,1,4.6,0.5,85.88,4.55,106.43,7.42,Medium-Sized City,100.0
Amsterdam,1413.31,Weekday,Private Room,False,True,4,False,0,0,10,95,4,2.53,1.47,294.07,15.57,304.84,21.24,Medium-Sized City,97.5
Amsterdam,479.46,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,95,1,4.77,0.28,112.81,5.97,140.21,9.77,Medium-Sized City,92.5
Amsterdam,920.49,Weekday,Entire Home/Apt,False,False,4,True,0,0,10,99,3,1.05,0.81,298.5,15.81,413.11,28.79,City Center,99.5
Amsterdam,622.88,Weekday,Entire Home/Apt,False,False,2,True,1,0,10,98,1,1.75,1.64,294.52,15.59,378.4,26.37,City Center,99.0
Amsterdam,317.06,Weekday,Private Room,False,True,2,False,1,0,10,95,1,0.59,0.64,418.75,22.17,603.26,42.04,City Center,97.5
Amsterdam,344.25,Weekday,Entire Home/Apt,False,False,3,False,1,0,9,85,0,5.21,3.83,80.77,4.28,100.74,7.02,Suburbs,87.5
Amsterdam,409.39,Weekday,Entire Home/Apt,False,False,4,False,1,0,9,91,2,2.66,1.97,156.57,8.29,195.05,13.59,Medium-Sized City,90.5
Amsterdam,282.61,Weekday,Private Room,False,True,2,False,0,0,10,98,1,2.16,1.54,319.09,16.9,335.6,23.39,Medium-Sized City,99.0
Amsterdam,319.64,Weekday,Private Room,False,True,2,False,0,1,9,94,1,0.39,0.2,1171.7,62.04,754.4,52.57,City Center,92.0
Amsterdam,290.11,Weekday,Private Room,False,True,2,False,1,0,8,82,1,2.21,1.21,199.43,10.56,240.94,16.79,Medium-Sized City,81.0
Amsterdam,381.04,Weekday,Private Room,False,True,2,False,1,0,10,91,1,0.76,0.45,369.53,19.57,550.87,38.39,City Center,95.5
Amsterdam,276.52,Weekday,Private Room,False,True,2,True,1,0,10,94,1,5.92,1.48,80.92,4.28,100.25,6.99,Suburbs,97.0
Amsterdam,811.05,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,98,1,1.38,0.39,463.76,24.56,485.9,33.86,City Center,99.0
Amsterdam,1106.32,Weekday,Entire Home/Apt,False,False,2,True,0,0,10,99,1,1.02,0.86,428.86,22.71,618.27,43.08,City Center,99.5
Amsterdam,435.17,Weekday,Entire Home/Apt,False,False,2,False,1,0,10,93,1,2.53,0.34,272.12,14.41,343.37,23.93,Medium-Sized City,96.5
Amsterdam,381.04,Weekday,Private Room,False,True,2,True,0,0,10,98,1,1.23,0.37,378.63,20.05,450.88,31.42,City Center,99.0
Amsterdam,513.67,Weekday,Entire Home/Apt,False,False,3,False,0,0,10,100,2,3.11,1.89,130.87,6.93,163.79,11.41,Medium-Sized City,100.0
Amsterdam,309.8,Weekday,Private Room,False,True,2,False,0,1,10,93,1,2.37,1.86,251.36,13.31,299.65,20.88,Medium-Sized City,96.5
Amsterdam,516.02,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,91,2,1.2,0.98,410.19,21.72,571.71,39.84,City Center,90.5
Amsterdam,614.44,Weekday,Private Room,False,True,4,False,0,0,10,92,1,1.37,0.11,485.38,25.7,529.83,36.92,City Center,96.0
Amsterdam,737.23,Weekday,Entire Home/Apt,False,False,2,False,0,0,8,80,1,2.45,0.63,226.57,12.0,292.13,20.36,Medium-Sized City,80.0
Amsterdam,685.91,Weekday,Entire Home/Apt,False,False,4,True,0,0,10,98,2,2.86,0.58,167.89,8.89,217.44,15.15,Medium-Sized City,99.0
Amsterdam,823.47,Weekday,Entire Home/Apt,False,False,5,False,0,0,10,95,2,3.5,1.72,127.88,6.77,165.2,11.51,Medium-Sized City,97.5
Amsterdam,307.22,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,94,1,2.89,1.77,149.85,7.93,193.86,13.51,Medium-Sized City,92.0
Amsterdam,1997.28,Weekday,Entire Home/Apt,False,False,6,False,0,0,9,100,3,1.51,0.19,502.55,26.61,494.86,34.48,City Center,95.0
Amsterdam,638.81,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,99,1,4.03,0.87,133.07,7.05,171.91,11.98,Medium-Sized City,94.5
Amsterdam,1136.55,Weekday,Entire Home/Apt,False,False,4,True,0,0,10,97,3,3.2,0.54,176.63,9.35,224.66,15.65,Medium-Sized City,98.5
Amsterdam,405.64,Weekday,Private Room,False,True,4,False,0,0,10,90,1,11.19,0.42,40.93,2.17,50.88,3.55,Suburbs,95.0
Amsterdam,400.49,Weekday,Private Room,False,True,2,False,0,1,10,94,0,0.83,0.45,487.45,25.81,969.64,67.57,City Center,97.0
Amsterdam,307.22,Weekday,Private Room,False,True,2,False,1,0,10,99,1,2.24,0.23,228.92,12.12,303.71,21.16,Medium-Sized City,99.5
Amsterdam,688.02,Weekday,Private Room,False,True,4,False,0,0,10,100,2,1.28,1.2,350.08,18.54,457.11,31.85,City Center,100.0
Amsterdam,648.89,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,100,1,1.59,1.51,298.03,15.78,394.62,27.5,City Center,100.0
Amsterdam,331.83,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,98,0,2.62,1.98,158.59,8.4,199.15,13.88,Medium-Sized City,99.0
Amsterdam,420.41,Weekday,Entire Home/Apt,False,False,2,True,0,0,9,94,0,2.14,0.06,366.68,19.42,442.74,30.85,Medium-Sized City,92.0
Amsterdam,774.26,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,96,1,3.25,0.73,131.23,6.95,166.26,11.59,Medium-Sized City,98.0
Amsterdam,1126.94,Weekday,Entire Home/Apt,False,False,4,False,1,0,8,90,2,2.89,1.2,142.66,7.55,179.82,12.53,Medium-Sized City,85.0
Amsterdam,208.8,Weekday,Private Room,False,True,2,False,1,0,8,88,1,10.41,0.47,44.06,2.33,54.84,3.82,Suburbs,84.0
Amsterdam,522.34,Weekday,Private Room,False,True,4,False,0,0,10,96,2,2.7,1.83,217.86,11.54,268.9,18.74,Medium-Sized City,98.0
Amsterdam,448.53,Weekday,Private Room,False,True,2,True,0,0,9,95,1,1.22,0.94,267.25,14.15,359.06,25.02,City Center,92.5
Amsterdam,204.11,Weekday,Private Room,False,True,2,False,0,0,10,94,1,10.9,0.2,42.01,2.22,52.24,3.64,Suburbs,97.0
Amsterdam,442.67,Weekday,Private Room,False,True,2,False,0,0,9,88,1,0.82,0.94,407.42,21.57,567.64,39.55,City Center,89.0
Amsterdam,325.5,Weekday,Private Room,False,True,2,True,1,0,10,95,1,3.25,0.82,167.12,8.85,211.63,14.75,Medium-Sized City,97.5
Amsterdam,1351.91,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,97,2,0.61,0.63,631.11,33.42,669.57,46.66,City Center,93.5
Amsterdam,583.98,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,100,2,6.81,0.42,70.1,3.71,88.17,6.14,Suburbs,100.0
Amsterdam,614.44,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,98,3,4.06,2.14,95.73,5.07,120.3,8.38,Medium-Sized City,94.0
Amsterdam,279.1,Weekday,Private Room,False,True,4,False,0,0,9,93,1,7.3,3.03,63.59,3.37,78.74,5.49,Suburbs,91.5
Amsterdam,345.18,Weekday,Private Room,False,True,2,False,1,0,10,94,1,1.21,0.43,522.24,27.65,779.16,54.29,City Center,97.0
Amsterdam,245.82,Weekday,Private Room,False,True,4,False,0,0,10,99,0,2.86,1.34,131.39,6.96,164.8,11.48,Medium-Sized City,99.5
Amsterdam,522.34,Weekday,Entire Home/Apt,False,False,3,False,0,0,10,97,2,9.46,0.52,48.69,2.58,60.79,4.24,Suburbs,98.5
Amsterdam,303.47,Weekday,Private Room,False,True,4,False,1,0,5,80,0,3.88,0.53,110.86,5.87,140.47,9.79,Medium-Sized City,65.0
Amsterdam,798.87,Weekday,Entire Home/Apt,False,False,5,False,0,1,9,95,3,3.82,0.72,151.82,8.04,183.13,12.76,Medium-Sized City,92.5
Amsterdam,654.98,Weekday,Private Room,False,True,2,False,0,0,10,96,1,1.16,0.44,401.03,21.23,558.22,38.9,City Center,98.0
Amsterdam,277.46,Weekday,Private Room,False,True,2,True,1,0,10,98,1,4.05,0.12,112.69,5.97,140.14,9.77,Medium-Sized City,99.0
Amsterdam,498.91,Weekday,Private Room,False,True,4,True,1,0,10,96,2,3.92,0.2,115.56,6.12,143.89,10.03,Medium-Sized City,98.0
Amsterdam,491.65,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,94,2,3.06,0.46,198.04,10.49,267.39,18.63,Medium-Sized City,97.0
Amsterdam,442.43,Weekday,Private Room,False,True,2,True,1,0,10,96,1,2.08,2.01,238.59,12.63,297.96,20.76,Medium-Sized City,98.0
Amsterdam,202.7,Weekday,Private Room,False,True,2,True,1,0,10,98,1,8.33,3.32,52.99,2.81,66.14,4.61,Suburbs,99.0
Amsterdam,258.01,Weekday,Shared Room,True,False,3,True,1,0,10,98,1,7.17,3.01,64.41,3.41,79.81,5.56,Suburbs,99.0
Amsterdam,245.82,Weekday,Private Room,False,True,2,True,1,0,10,96,1,3.87,1.15,142.06,7.52,184.1,12.83,Medium-Sized City,98.0
Amsterdam,669.74,Weekday,Entire Home/Apt,False,False,4,False,1,0,9,88,2,2.5,1.97,233.13,12.34,281.04,19.58,Medium-Sized City,89.0
Amsterdam,453.45,Weekday,Entire Home/Apt,False,False,2,False,0,1,9,85,1,2.95,0.88,149.24,7.9,187.2,13.04,Medium-Sized City,87.5
Amsterdam,706.54,Weekday,Entire Home/Apt,False,False,4,False,1,0,9,89,3,2.53,1.95,231.72,12.27,279.47,19.47,Medium-Sized City,89.5
Amsterdam,1038.36,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,99,2,0.2,0.25,658.35,34.86,857.75,59.77,City Center,94.5
Amsterdam,2500.88,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,100,1,1.43,1.2,240.34,12.73,314.33,21.9,City Center,95.0
Amsterdam,399.55,Weekday,Private Room,False,True,2,False,0,1,9,88,0,0.96,0.66,466.74,24.71,903.94,62.99,City Center,89.0
Amsterdam,407.99,Weekday,Private Room,False,True,2,False,0,1,9,82,0,1.73,0.11,269.84,14.29,330.26,23.01,City Center,86.0
Amsterdam,407.99,Weekday,Private Room,False,True,2,False,0,1,8,78,0,1.76,0.13,265.55,14.06,325.76,22.7,City Center,79.0
Amsterdam,319.41,Weekday,Private Room,False,True,2,False,1,0,9,96,1,1.11,1.2,383.8,20.32,425.12,29.62,City Center,93.0
Amsterdam,817.14,Weekday,Entire Home/Apt,False,False,4,False,1,0,10,100,3,4.19,0.15,117.97,6.25,150.25,10.47,Medium-Sized City,100.0
Amsterdam,792.77,Weekday,Entire Home/Apt,False,False,6,False,0,0,9,92,3,6.45,2.53,69.83,3.7,86.52,6.03,Suburbs,91.0
Amsterdam,274.18,Weekday,Private Room,False,True,2,False,1,0,9,90,1,1.16,0.61,482.22,25.53,1402.15,97.7,City Center,90.0
Amsterdam,774.26,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,93,1,0.35,0.42,601.07,31.83,701.33,48.87,City Center,91.5
Amsterdam,221.22,Weekday,Private Room,False,True,2,False,0,0,10,100,1,9.23,0.29,49.87,2.64,62.28,4.34,Suburbs,100.0
Amsterdam,436.34,Weekday,Private Room,False,True,2,False,0,1,9,90,0,1.09,0.56,484.34,25.65,843.82,58.8,City Center,90.0
Amsterdam,974.62,Weekday,Entire Home/Apt,False,False,3,False,0,0,10,95,1,1.22,0.29,528.97,28.01,655.09,45.65,City Center,97.5
Amsterdam,1044.69,Weekday,Entire Home/Apt,False,False,5,False,0,0,9,96,3,3.51,1.66,127.94,6.77,165.54,11.54,Medium-Sized City,93.0
Amsterdam,607.18,Weekday,Private Room,False,True,4,True,1,0,10,96,1,1.43,1.32,334.74,17.72,459.29,32.0,City Center,98.0
Amsterdam,314.48,Weekday,Private Room,False,True,2,False,1,0,9,91,1,2.12,0.23,233.97,12.39,308.75,21.51,Medium-Sized City,90.5
Amsterdam,390.65,Weekday,Private Room,False,True,2,True,1,0,9,86,1,1.43,1.32,334.74,17.72,459.3,32.0,City Center,88.0
Amsterdam,449.7,Weekday,Private Room,False,True,4,True,0,0,10,98,1,0.24,0.48,573.92,30.39,881.64,61.43,City Center,99.0
Amsterdam,181.85,Weekday,Private Room,False,True,2,False,1,0,10,87,1,2.72,1.53,184.3,9.76,226.84,15.81,Medium-Sized City,93.5
Amsterdam,2458.23,Weekday,Entire Home/Apt,False,False,5,False,0,0,10,100,3,1.16,0.91,422.8,22.39,621.38,43.3,City Center,100.0
Amsterdam,410.33,Weekday,Entire Home/Apt,False,False,2,False,0,0,8,91,1,2.03,1.31,192.92,10.22,232.32,16.19,Medium-Sized City,85.5
Amsterdam,771.68,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,96,1,2.67,0.62,227.79,12.06,299.63,20.88,Medium-Sized City,93.0
Amsterdam,415.25,Weekday,Entire Home/Apt,False,False,4,True,0,0,10,96,2,7.08,3.2,63.19,3.35,78.21,5.45,Suburbs,98.0
Amsterdam,577.41,Weekday,Entire Home/Apt,False,False,2,False,1,0,9,97,1,1.25,0.5,383.5,20.31,505.67,35.24,City Center,93.5
Amsterdam,531.95,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,93,1,1.21,0.99,408.29,21.62,566.6,39.48,City Center,91.5
Amsterdam,552.81,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,96,2,6.33,4.41,67.79,3.59,84.6,5.9,Suburbs,93.0
Amsterdam,1651.86,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,100,3,0.95,0.82,430.03,22.77,597.55,41.64,City Center,100.0
Amsterdam,282.85,Weekday,Entire Home/Apt,False,False,2,True,0,0,10,98,1,4.05,1.21,96.02,5.08,119.61,8.33,Medium-Sized City,99.0
Amsterdam,348.0,Weekday,Private Room,False,True,4,True,0,0,10,100,2,7.45,2.46,64.51,3.42,79.41,5.53,Suburbs,100.0
Amsterdam,485.55,Weekday,Entire Home/Apt,False,False,3,False,0,0,9,95,2,2.42,1.39,178.21,9.44,221.72,15.45,Medium-Sized City,92.5
Amsterdam,436.34,Weekday,Private Room,False,True,2,True,0,0,10,98,1,0.73,0.31,433.36,22.95,575.68,40.11,City Center,99.0
Amsterdam,221.22,Weekday,Private Room,False,True,2,False,1,0,10,93,1,2.77,1.31,173.95,9.21,216.52,15.09,Medium-Sized City,96.5
Amsterdam,460.95,Weekday,Entire Home/Apt,False,False,2,True,0,0,10,98,1,1.66,0.04,284.35,15.06,350.91,24.45,City Center,99.0
Amsterdam,552.81,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,99,3,8.15,3.31,54.12,2.87,67.64,4.71,Suburbs,94.5
Amsterdam,368.85,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,93,1,6.98,0.07,69.94,3.7,87.68,6.11,Suburbs,96.5
Amsterdam,209.03,Weekday,Private Room,False,True,2,False,1,0,9,89,0,4.63,0.85,94.62,5.01,118.68,8.27,Medium-Sized City,89.5
Amsterdam,568.98,Weekday,Private Room,False,True,3,False,0,1,10,92,0,0.5,0.28,514.76,27.26,762.48,53.13,City Center,96.0
Amsterdam,1044.69,Weekday,Entire Home/Apt,False,False,4,True,0,0,9,94,2,1.74,0.38,624.25,33.05,486.46,33.9,City Center,92.0
Amsterdam,489.3,Weekday,Entire Home/Apt,False,False,2,False,1,0,8,85,1,0.53,0.15,538.27,28.5,637.59,44.43,City Center,82.5
Amsterdam,239.73,Weekday,Private Room,False,True,2,False,0,0,9,91,1,1.88,0.77,200.77,10.63,243.42,16.96,City Center,90.5
Amsterdam,734.89,Weekday,Entire Home/Apt,False,False,4,False,0,1,9,89,2,0.83,0.65,481.14,25.48,697.44,48.6,City Center,89.5
Amsterdam,274.18,Weekday,Private Room,False,True,2,True,0,0,10,96,1,3.17,0.64,137.63,7.29,175.22,12.21,Medium-Sized City,98.0
Amsterdam,399.55,Weekday,Private Room,False,True,2,False,0,1,10,95,1,1.12,0.48,494.66,26.19,787.17,54.85,City Center,97.5
Amsterdam,337.92,Weekday,Private Room,False,True,3,False,0,0,10,86,1,3.04,1.69,144.54,7.65,186.96,13.03,Medium-Sized City,93.0
Amsterdam,474.07,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,100,2,7.49,3.32,61.51,3.26,76.27,5.31,Suburbs,100.0
Amsterdam,534.76,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,96,1,2.29,1.68,204.11,10.81,255.38,17.8,Medium-Sized City,98.0
Amsterdam,436.34,Weekday,Private Room,False,True,2,False,0,1,9,92,0,0.98,0.64,467.51,24.76,860.89,59.99,City Center,91.0
Amsterdam,1112.18,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,97,2,0.94,0.91,335.38,17.76,502.74,35.03,City Center,93.5
Amsterdam,614.44,Weekday,Private Room,False,True,4,False,0,0,9,95,2,0.87,0.94,634.0,33.57,545.79,38.03,City Center,92.5
Amsterdam,202.7,Weekday,Private Room,False,True,2,False,0,0,9,86,1,3.58,1.08,151.25,8.01,193.07,13.45,Medium-Sized City,88.0
Amsterdam,430.25,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,96,1,3.48,1.34,162.02,8.58,223.23,15.55,Medium-Sized City,98.0
Amsterdam,243.25,Weekday,Private Room,False,True,2,False,1,0,9,92,1,7.1,0.2,69.54,3.68,87.18,6.07,Suburbs,91.0
Amsterdam,277.69,Weekday,Private Room,False,True,2,True,1,0,10,97,1,2.76,1.61,185.59,9.83,228.06,15.89,Medium-Sized City,98.5
Amsterdam,356.43,Weekday,Private Room,False,True,2,False,0,0,10,99,1,2.93,0.99,187.91,9.95,238.8,16.64,Medium-Sized City,99.5
Amsterdam,555.39,Weekday,Private Room,False,True,3,True,0,0,10,96,1,0.4,0.42,594.86,31.5,693.19,48.3,City Center,98.0
Amsterdam,352.68,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,96,1,4.75,0.29,107.15,5.67,133.65,9.31,Medium-Sized City,93.0
Amsterdam,318.23,Weekday,Private Room,False,True,4,False,1,0,9,94,1,0.64,0.71,996.16,52.75,722.06,50.31,City Center,92.0
Amsterdam,368.62,Weekday,Entire Home/Apt,False,False,2,True,0,0,9,98,1,1.84,1.57,300.18,15.89,365.02,25.44,City Center,94.0
Amsterdam,774.26,Weekday,Private Room,False,True,4,True,0,0,10,99,1,3.24,2.03,126.1,6.68,159.07,11.08,Medium-Sized City,99.5
Amsterdam,1029.93,Weekday,Entire Home/Apt,False,False,4,True,0,0,9,95,1,1.78,0.39,720.0,38.12,642.03,44.74,City Center,92.5
Amsterdam,326.67,Weekday,Entire Home/Apt,False,False,4,False,0,0,8,90,3,3.93,1.97,98.61,5.22,123.84,8.63,Medium-Sized City,85.0
Amsterdam,299.72,Weekday,Private Room,False,True,2,False,0,0,10,100,1,3.81,1.11,143.88,7.62,200.06,13.94,Medium-Sized City,100.0
Amsterdam,688.02,Weekday,Entire Home/Apt,False,False,4,False,0,0,8,91,2,4.89,0.83,108.72,5.76,135.43,9.44,Medium-Sized City,85.5
Amsterdam,399.32,Weekday,Entire Home/Apt,False,False,3,False,0,0,10,98,1,2.75,1.65,157.96,8.36,201.0,14.01,Medium-Sized City,99.0
Amsterdam,362.52,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,97,2,2.47,0.12,202.66,10.73,276.58,19.27,Medium-Sized City,98.5
Amsterdam,350.1,Weekday,Private Room,False,True,2,True,1,0,10,93,0,1.18,1.26,355.92,18.85,402.09,28.02,City Center,96.5
Amsterdam,1038.36,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,90,1,1.76,1.68,277.35,14.69,359.01,25.02,City Center,90.0
Amsterdam,432.36,Weekday,Private Room,False,True,2,False,0,0,8,90,1,1.43,1.36,318.29,16.85,416.56,29.03,City Center,85.0
Amsterdam,337.68,Weekday,Private Room,False,True,2,False,0,0,10,98,1,1.55,0.92,295.47,15.65,317.35,22.11,City Center,99.0
Amsterdam,1118.27,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,95,3,1.96,0.25,462.95,24.51,521.45,36.34,City Center,97.5
Amsterdam,335.58,Weekday,Private Room,False,True,2,False,0,0,9,92,0,3.31,0.86,141.47,7.49,187.99,13.1,Medium-Sized City,91.0
Amsterdam,468.21,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,95,1,2.46,1.52,155.52,8.23,197.52,13.76,Medium-Sized City,97.5
Amsterdam,241.84,Weekday,Private Room,False,True,2,False,0,0,9,90,1,6.32,1.96,74.73,3.96,92.73,6.46,Suburbs,90.0
Amsterdam,1739.04,Weekday,Entire Home/Apt,False,False,4,True,0,0,10,98,2,2.14,0.24,339.39,17.97,411.0,28.64,Medium-Sized City,99.0
Amsterdam,368.62,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,98,1,6.29,2.38,73.3,3.88,90.91,6.33,Suburbs,99.0
Amsterdam,346.59,Weekday,Private Room,False,True,2,False,0,0,9,89,0,2.01,0.4,351.35,18.6,419.17,29.21,Medium-Sized City,89.5
Amsterdam,417.83,Weekday,Private Room,False,True,4,False,0,0,10,96,2,2.94,1.0,156.76,8.3,206.18,14.37,Medium-Sized City,98.0
Amsterdam,421.34,Weekday,Entire Home/Apt,False,False,2,False,0,1,10,95,1,1.74,1.88,220.19,11.66,279.37,19.47,City Center,97.5
Amsterdam,712.86,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,94,1,1.09,1.19,386.52,20.47,433.68,30.22,City Center,97.0
Amsterdam,308.39,Weekday,Private Room,False,True,3,True,1,0,9,97,1,1.91,1.52,309.61,16.39,358.88,25.01,City Center,93.5
Amsterdam,333.23,Weekday,Private Room,False,True,2,False,0,0,9,88,0,2.14,0.08,377.94,20.01,448.87,31.28,Medium-Sized City,89.0
Amsterdam,356.2,Weekday,Private Room,False,True,2,False,0,0,10,100,1,1.87,0.84,202.31,10.71,245.24,17.09,City Center,100.0
Amsterdam,351.51,Weekday,Private Room,False,True,2,False,1,0,9,84,0,1.56,0.18,625.58,33.13,515.33,35.91,City Center,87.0
Amsterdam,264.34,Weekday,Private Room,False,True,2,False,1,0,10,97,1,3.55,2.44,117.08,6.2,145.63,10.15,Medium-Sized City,98.5
Amsterdam,344.25,Weekday,Private Room,False,True,2,True,0,0,10,98,1,2.58,1.94,231.53,12.26,278.32,19.39,Medium-Sized City,99.0
Amsterdam,515.78,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,93,3,2.68,1.29,174.28,9.23,225.4,15.71,Medium-Sized City,91.5
Amsterdam,491.65,Weekday,Entire Home/Apt,False,False,6,False,0,0,10,90,3,4.05,0.68,119.51,6.33,148.02,10.31,Medium-Sized City,95.0
Amsterdam,501.25,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,100,1,2.31,1.6,193.88,10.27,241.68,16.84,Medium-Sized City,100.0
Amsterdam,552.81,Weekday,Entire Home/Apt,False,False,3,False,0,0,10,100,1,1.48,1.44,240.35,12.73,312.76,21.79,City Center,100.0
Amsterdam,386.19,Weekday,Private Room,False,True,2,False,1,0,10,96,1,0.29,0.22,593.67,31.44,816.21,56.87,City Center,98.0
Amsterdam,1136.55,Weekday,Entire Home/Apt,False,False,4,True,0,0,9,95,2,0.36,0.23,545.18,28.87,745.63,51.96,City Center,92.5
Amsterdam,268.09,Weekday,Private Room,False,True,2,True,0,0,10,99,0,8.4,3.35,52.56,2.78,65.59,4.57,Suburbs,99.5
Amsterdam,319.41,Weekday,Private Room,False,True,2,True,0,0,10,99,1,3.26,1.84,116.9,6.19,148.25,10.33,Medium-Sized City,99.5
Amsterdam,1210.37,Weekday,Entire Home/Apt,False,False,4,False,1,0,9,87,3,7.97,3.45,55.34,2.93,69.41,4.84,Suburbs,88.5
Amsterdam,540.62,Weekday,Entire Home/Apt,False,False,4,False,0,0,9,89,2,3.53,2.1,124.05,6.57,159.88,11.14,Medium-Sized City,89.5
Amsterdam,1044.69,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,100,1,2.16,0.46,439.96,23.3,463.25,32.28,Medium-Sized City,100.0
Amsterdam,539.69,Weekday,Entire Home/Apt,False,False,6,True,0,1,10,93,3,5.31,2.98,75.55,4.0,94.48,6.58,Suburbs,96.5
Amsterdam,485.55,Weekday,Entire Home/Apt,False,False,2,False,0,0,10,100,1,3.55,1.39,159.93,8.47,214.99,14.98,Medium-Sized City,100.0
Amsterdam,178.1,Weekday,Private Room,False,True,2,True,0,0,10,96,1,8.89,0.45,51.35,2.72,64.05,4.46,Suburbs,98.0
Amsterdam,661.31,Weekday,Private Room,False,True,4,False,0,1,9,95,2,0.3,0.27,639.03,33.84,832.94,58.04,City Center,92.5
Amsterdam,1572.89,Weekday,Private Room,False,True,4,False,0,1,9,98,4,0.17,0.24,664.21,35.17,886.08,61.74,City Center,94.0
Amsterdam,329.48,Weekday,Private Room,False,True,2,False,0,1,9,97,1,0.37,0.26,581.33,30.78,753.88,52.53,City Center,93.5
Amsterdam,436.11,Weekday,Entire Home/Apt,False,False,2,False,1,0,10,95,0,3.39,0.44,130.1,6.89,163.59,11.4,Medium-Sized City,97.5
Amsterdam,722.24,Weekday,Entire Home/Apt,False,False,4,True,0,0,9,96,1,2.06,0.58,301.53,15.97,376.13,26.21,Medium-Sized City,93.0
Amsterdam,399.55,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,96,2,1.99,1.92,225.3,11.93,281.9,19.64,City Center,98.0
Amsterdam,602.02,Weekday,Entire Home/Apt,False,False,2,False,0,0,9,95,1,2.58,0.61,209.95,11.12,268.6,18.72,Medium-Sized City,92.5
Amsterdam,319.41,Weekday,Private Room,False,True,4,True,0,0,9,96,2,7.4,0.32,65.42,3.46,85.45,5.95,Suburbs,93.0
Amsterdam,817.14,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,89,2,2.2,0.48,420.76,22.28,425.24,29.63,Medium-Sized City,94.5
Amsterdam,439.86,Weekday,Entire Home/Apt,False,False,4,False,0,0,10,100,3,4.75,0.79,83.28,4.41,103.29,7.2,Medium-Sized City,100.0
